Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-3995.718	-4255.576	259.8576	1.883448	0.5548875	1.619301
6	-3986.301	-4246.09	259.7885	1.775859	0.4821625	1.826537
12	-3995.377	-4255.358	259.9816	1.768809	0.4821625	1.696613
18	-3981.15	-4240.748	259.5982	1.768809	0.564374	1.871385
24	-3982.285	-4242.005	259.7201	1.764591	0.4930266	1.868601
30	-3981.175	-4241.112	259.9369	1.748557	0.4430454	1.789983
36	-4000.997	-4260.752	259.7551	1.798997	0.5204009	1.789983
42	-3988.579	-4248.219	259.6399	1.683983	0.4374333	2.041595
48	-4014.418	-4273.897	259.4789	1.647428	0.4198752	2.192071
54	-4000.593	-4260.688	260.0944	1.798598	0.4286984	1.662261
60	-4001.837	-4262.37	260.5334	2.011454	0.4131884	1.179021
66	-4007.719	-4268.118	260.3993	2.115149	0.4585722	1.13305
72	-3991.92	-4251.982	260.062	1.707245	0.3811152	1.813036
78	-3982.368	-4242.297	259.9288	1.738095	0.4596262	1.782448
84	-3989.465	-4249.469	260.0039	1.740824	0.4166624	1.782448
90	-3986.225	-4246.699	260.4741	1.961513	0.4500965	1.214819
96	-3990.468	-4250.592	260.1239	1.961513	0.5860912	1.322245
102	-3982.098	-4242.404	260.3066	1.892327	0.4930287	1.348302
108	-3989.48	-4249.797	260.3171	1.996139	0.4348245	1.338083
114	-3995.963	-4255.441	259.478	1.872213	0.7214825	1.732102
120	-3998.598	-4258.67	260.0716	1.859954	0.4698729	1.581341
126	-4001.864	-4262	260.136	1.883918	0.4698729	1.516122
132	-3994.791	-4255.029	260.2378	1.907158	0.4562949	1.439517
138	-4007.811	-4268.011	260.2007	1.989665	0.4549007	1.406419
144	-3988.102	-4248.333	260.2305	2.014516	0.5280349	1.264718
150	-3998.123	-4258.462	260.339	2.16333	0.583996	0.9500703
156	-3989.877	-4250.391	260.5139	2.148641	0.464471	0.9826429
162	-3997.808	-4258.393	260.5858	2.10482	0.464471	0.9535959
168	-3997.212	-4257.501	260.2896	2.254929	0.5986022	0.8798675
174	-3998.766	-4259.207	260.4405	2.207023	0.5440115	0.8552934
180	-3985.287	-4245.703	260.4161	2.052126	0.5126386	1.092107
186	-3970.395	-4230.715	260.3205	2.052126	0.5289817	1.154595
192	-3994.069	-4254.726	260.6572	2.078249	0.412326	1.004417
198	-3978.444	-4238.672	260.228	2.035429	0.5190952	1.261335
204	-3989.897	-4250.36	260.4626	1.978847	0.4239794	1.249799
210	-3996.139	-4256.408	260.2684	1.881451	0.5041784	1.372519
216	-3991.955	-4252.291	260.3359	1.881451	0.4642285	1.372519
222	-3987.838	-4248.167	260.3296	1.985285	0.4978826	1.247399
228	-3990.227	-4250.568	260.3401	1.915111	0.4978826	1.296541
234	-4001.815	-4261.932	260.1167	1.955586	0.5214826	1.411072
240	-3992.853	-4252.769	259.9161	1.844547	0.72577	1.427466
246	-3986.744	-4246.872	260.1284	1.839848	0.4577137	1.570021
252	-3989.62	-4249.552	259.9326	1.881823	0.4923351	1.638661
258	-3986.598	-4246.463	259.8646	1.898733	0.6120879	1.540861
264	-3997.169	-4256.986	259.8175	1.880606	0.7186601	1.481977
270	-3995.968	-4255.995	260.0267	1.897854	0.506673	1.541021
276	-3987.02	-4247.177	260.1568	1.83697	0.527517	1.463876
282	-3996.487	-4256.469	259.982	1.883084	0.4495246	1.655281
288	-3997.435	-4257.389	259.9539	1.891584	0.6190127	1.472
294	-3997.971	-4257.911	259.9392	1.832357	0.5460306	1.60713
300	-3998.628	-4258.826	260.198	2.085752	0.5589109	1.191439
306	-4002.127	-4262.507	260.3797	2.01658	0.4470457	1.252452
312	-4003.929	-4264.159	260.2308	2.017883	0.5384623	1.248001
318	-3997.126	-4257.316	260.1904	2.010577	0.5384623	1.287422
324	-4002.526	-4262.324	259.798	1.862039	0.5469109	1.686159
330	-4007.454	-4267.699	260.2455	1.899884	0.4533711	1.443125
336	-4003.41	-4263.693	260.2831	1.871922	0.4479732	1.443125
342	-4012.842	-4273.253	260.4115	2.065726	0.4404645	1.19402
348	-4007.557	-4267.981	260.4233	2.0266	0.4435766	1.212553
354	-4000.687	-4260.832	260.1446	2.164274	0.5946763	1.122195
360	-3993.804	-4254.034	260.23	2.131349	0.5946763	1.074014
366	-3985.134	-4245.676	260.5423	2.022087	0.4742668	1.062174
372	-3991.874	-4252.189	260.3147	1.981541	0.5406221	1.204965
378	-3977.914	-4238.233	260.3197	1.988521	0.4787922	1.279425
384	-3989.198	-4249.439	260.2406	2.080467	0.4713132	1.279425
390	-4000.307	-4260.462	260.1548	1.872809	0.5132913	1.455569
396	-4006.165	-4266.227	260.0626	1.963426	0.567537	1.391298
402	-3996.907	-4257.119	260.2119	1.920712	0.5000615	1.391298
408	-3997.33	-4257.395	260.0646	1.946932	0.557863	1.413959
414	-4002.532	-4262.457	259.9252	1.946932	0.6403954	1.428772
420	-4003.008	-4262.901	259.8938	1.896611	0.6403954	1.490918
426	-4000.908	-4260.993	260.085	1.843555	0.4341996	1.62948
432	-3996.326	-4256.162	259.8361	1.824446	0.5056738	1.732334
438	-3997.013	-4256.976	259.9631	1.884949	0.6187751	1.470337
444	-4001.26	-4261.009	259.7488	1.972396	0.7078501	1.475042
450	-4003.254	-4263.548	260.2935	1.911452	0.4366386	1.420424
456	-3998.772	-4258.849	260.0762	1.827747	0.4688287	1.602797
462	-3999.49	-4259.669	260.1786	1.770248	0.4264042	1.625155
468	-3996.221	-4256.205	259.9843	1.814907	0.5816291	1.54721
474	-3996.84	-4256.836	259.9957	1.835134	0.5606403	1.54721
480	-3993.223	-4253.307	260.0845	1.826607	0.5097835	1.54721
486	-3999.382	-4259.403	260.0212	1.819259	0.5543607	1.54721
492	-4008.122	-4268.26	260.1378	1.849599	0.5078779	1.492679
498	-3998.506	-4258.525	260.019	1.909579	0.5447068	1.492679
504	-3990.359	-4250.091	259.7321	1.846361	0.6250497	1.661901
510	-3993.585	-4253.666	260.0811	1.675981	0.415917	1.774885
516	-3988.521	-4248.231	259.7099	1.675981	0.5106472	1.91598
522	-4012.196	-4272.274	260.0779	1.775335	0.4437124	1.671148
528	-3997.124	-4257.245	260.121	1.829254	0.4978305	1.532747
534	-4021.017	-4280.766	259.7492	1.819444	0.5539203	1.743066
540	-3996.494	-4256.444	259.9493	1.829388	0.5125496	1.640418
546	-3995.491	-4255.405	259.9141	1.731379	0.5063265	1.74218
552	-4005.214	-4265.035	259.8206	1.841492	0.6018681	1.625689
558	-4007.574	-4267.595	260.0213	1.879674	0.409545	1.682098
564	-3998.298	-4258.202	259.9041	1.823331	0.5887103	1.59219
570	-3994.023	-4254.201	260.1778	1.88709	0.4668513	1.486319
576	-4000.881	-4261.114	260.2323	1.832597	0.4668513	1.486319
582	-4000.582	-4260.492	259.9104	1.85313	0.5872411	1.567416
588	-4007.444	-4267.506	260.0622	1.792457	0.47459	1.631318
594	-3996.773	-4256.624	259.8504	1.861916	0.5793761	1.613223
600	-4001.529	-4261.504	259.9748	1.799531	0.4840036	1.677345
606	-4004.747	-4264.796	260.0489	1.813735	0.5370751	1.550671
612	-4008.818	-4268.286	259.4677	1.741552	0.5371003	2.006108
618	-4000.254	-4259.833	259.579	1.749878	0.4647364	2.006108
624	-3984.731	-4244.837	260.1063	1.947669	0.5296211	1.415213
630	-3994.046	-4253.942	259.8965	1.996442	0.6279828	1.426116
636	-3979.876	-4240.286	260.4101	1.996442	0.4546984	1.232527
642	-3998.893	-4259.161	260.2681	2.035576	0.574012	1.154132
648	-4001.852	-4262.08	260.228	2.062405	0.574012	1.165781
654	-3989.451	-4249.798	260.3462	1.969943	0.4469967	1.318075
660	-3994.24	-4254.526	260.2858	2.022162	0.5335766	1.204417
666	-3999.739	-4260.103	260.3634	2.116725	0.4623416	1.157676
672	-4003.469	-4263.892	260.4233	1.823887	0.4337928	1.391622
678	-3994.803	-4254.85	260.0475	1.863252	0.4256122	1.653615
684	-3982.055	-4242.493	260.4382	2.154134	0.4597873	1.059529
690	-3982.757	-4243.021	260.2645	2.164778	0.5921911	1.012216
696	-4001.124	-4261.522	260.3983	2.144966	0.5180127	1.012333
702	-4003.394	-4263.844	260.45	2.130307	0.495435	1.012333
708	-3995.989	-4256.205	260.2163	2.150501	0.5532725	1.125969
714	-3979.746	-4240.035	260.2883	2.13534	0.5634548	1.059243
720	-3988.012	-4248.428	260.416	2.139712	0.4198523	1.158572
726	-3988.484	-4248.882	260.3974	2.115659	0.4876836	1.088816
732	-3998.956	-4259.444	260.488	2.198859	0.4374434	1.006444
738	-4006.768	-4266.984	260.2153	2.18226	0.6339266	0.9841779
